,Title,Description,User_enrolled,Rating,User_vote,Link,Category,Level
3952,Practical guide AI Unity,"Create the AI for a Unity Game: Develop a colony-simulation using State-Machines, Behavior-Trees and Genetic Algorithms",12377.0,4.4,100.0,https://www.udemy.com/course/ai-in-unity/,Tech,Intermediate
3953,Complete Python 3 Course Beginners  Learn,Learn to code in Python. The fastest growing programming language. Develop your skill using coding exercises,13930.0,4.3,100.0,https://www.udemy.com/course/python-beginners-course/,Tech,Intermediate
3954,Unity 5 Interact database like pro  php mysql,Full video workshop on how to setup a professional backend to store and retrieve data for all Unity games unity unity,1048.0,3.1,100.0,https://www.udemy.com/course/unity-5-interact-with-the-database-like-a-pro-php-mysql/,Tech,All Levels
3955,NodeJS 3 1 Basics NodeJS  Express Projects,Build Your Own Instagram and Learn Node and Build Your Own Blog and Learn Express JS Framework with Node,326.0,3.4,100.0,https://www.udemy.com/course/nodejs-expressjs/,Tech,All Levels
3956,Exploring golang Programming Language,"Web Architecture, Git, Curl, Interfaces, Context, Error Handling, & Escape Analysis",1148.0,4.9,100.0,https://www.udemy.com/course/learn-golang/,Tech,Intermediate
3957,Java 11 Complete Beginners,Learn Modern Java From Scratch,604.0,4.7,101.0,https://www.udemy.com/course/java-11-complete-beginners/,Tech,All Levels
3958,Laravel essential guide,Learn to build beautiful web apps using Laravel. Includes three practice projects.,499.0,4.4,99.0,https://www.udemy.com/course/the-laravel-essential-guide/,Tech,All Levels
3959,Applied Machine Learning Healthcare,Learn to implement machine learning algorithms to real world life sciences problems,713.0,4.1,99.0,https://www.udemy.com/course/applied-machine-learning-for-healthcare/,Tech,All Levels
3960,Complete Delphi Masterclass 3in1,"Leverage the power of Delphi for cross-platform and mobile development on Windows, MacOS X, Android, and iOS",588.0,3.5,99.0,https://www.udemy.com/course/the-complete-delphi-masterclass-3-in-1/,Tech,Beginner
3961,SQL Database Analysts  Increase team value,"Learn basic SQL so you can communicate better with DBAs and Developers, and increase your value as a team member.",1564.0,4.4,99.0,https://www.udemy.com/course/sql-and-rdb-for-analysts/,Tech,Intermediate
3962,AngularJS ASPNET MVC Developers,The Fastest Way For .NET Developers To Add AngularJS To Their Resume,3142.0,3.2,99.0,https://www.udemy.com/course/angularjs-for-aspnet-mvc-developers/,Tech,All Levels
3963,Data ScienceHandson Diabetes Prediction Pyspark MLlib,Diabetes Prediction using Machine Learning in Apache Spark,11737.0,4.3,99.0,https://www.udemy.com/course/data-science-hands-on-diabetes-prediction-with-pyspark-mllib/,Tech,Beginner
3964,Javascript Programming,Learn To Code Javascript Like a Professional Programmer! Perfect for Frontend Web Developers Who Want To Become Coders!,3389.0,3.8,99.0,https://www.udemy.com/course/javascript-programming-for-everyone/,Tech,Beginner
3965,Apache Zookeeper Tutorial Scratch,"Explore the concepts of Apache Zookeeper like why and when it is used, Installation, configuration and operations.",312.0,3.5,99.0,https://www.udemy.com/course/apache-zookeeper-tutorial-from-scratch/,Tech,All Levels
3966,Angular  TypeScript Basic Advanced  Live Project,Learn all features of Angular (with TypeScript) and eventually perform CRUD operations using Angular and Web API,1799.0,4.3,99.0,https://www.udemy.com/course/angular4-typescript-from-basic-to-advanced/,Tech,Intermediate
3967,Learn Program Spring,Learn to program with Spring. An in-depth course on Spring programming from Infinite Skills,1015.0,4.5,99.0,https://www.udemy.com/course/learn-to-program-with-spring/,Tech,All Levels
3968,Data Structures Algorithms Java Coding Interview,Algorithmic Problems in Java that range a variety of data structures which often pop up during a coding interview.,663.0,4.1,99.0,https://www.udemy.com/course/data-structures-and-algorithms-in-java-for-coding-interview/,Tech,Beginner
3969,Website Design HTML CSS JavaScript Beginners,"Learn web development with HTML, CSS & JavaScript! Responsive website design using HTML, CSS & JavaScript for beginners",10896.0,4.1,99.0,https://www.udemy.com/course/website-design-with-html-css-and-javascript-for-beginners/,Tech,Beginner
3970,Complete MATLAB Computer Programming Bootcamp,Go from Zero to Hero in coding with MATLAB,2059.0,4.4,99.0,https://www.udemy.com/course/the-complete-computer-programming-boot-camp/,Tech,All Levels
3971,Single Page Application MVC 5 AngularJS,Satisfying business need of Combining MVC 5 Application With AngularJS in Single Page Application.,1423.0,3.6,99.0,https://www.udemy.com/course/maruti-spa-angularjs/,Tech,All Levels
3972,Build SMS Verification Login System PHP MySQL,Learn To Build Login and Registration System with Mobile & Email Code Verification Using PHP and MySQL,19073.0,4.4,99.0,https://www.udemy.com/course/php-login-and-registration-with-email-mobile-verification/,Tech,Beginner
3973,SQL SERVER ADMINISTRATION GETTING JOB,A personal guide on how to secure a SQL Server Administration Job and the requisites the student needs,1801.0,4.8,99.0,https://www.udemy.com/course/sql-server-administration-getting-a-job/,Tech,Beginner
3974,CC Pointers  Applications,"Learn the applications of pointers such as usage in dynamic arrays, linked lists, function pointers, callbacks, etc",994.0,4.2,99.0,https://www.udemy.com/course/cpp-pointers/,Tech,Intermediate
3975,Guide Oracle Database Administrator DBA,Learn the essential tools you will need to function effectively as an Oracle DBA,2212.0,4.0,99.0,https://www.udemy.com/course/a-guide-to-becoming-an-oracle-database-administrator-dba/,Tech,Intermediate
3976,Android Game Development  Create Mobile Game,Learn Android Game Development with Android Studio and Java by making a complete Flappy Bird game in SurfaceView,8135.0,4.3,99.0,https://www.udemy.com/course/android-game-development-course/,Tech,All Levels
3977,Web Development Website Sell Thousands,"Watch Over The Shoulder Of A Professional Web Developer, And Learn How To Code A Beautiful, Modern Website From Scratch",1257.0,4.7,99.0,https://www.udemy.com/course/web-development-by-doing-html5-css3-complete-from-scratch/,Tech,All Levels
3978,WordPress Beginners  Ultimate Guide Starting Blog,Learn how to start a WordPress blog from scratch even if you have no prior technical experience.,6429.0,4.2,99.0,https://www.udemy.com/course/wordpress-access-pass-guide-to-starting-a-blog-with-wordpress/,Tech,Beginner
3979,Stack JavaScript Learn Backbonejs Nodejs  MongoDB,"Get started on the journey of using JavaScript for your front-end, back-end database",6127.0,3.2,99.0,https://www.udemy.com/course/fullstack-javascript/,Tech,All Levels
3980,Learn UV Unwrapping Blender Unity 3D Game Design,Learn the art of UV Unwrapping for Texture Mapping your own video game models using Blender 3D for Unity Developers,1195.0,4.7,99.0,https://www.udemy.com/course/learn-uv-unwrapping-with-blender-for-unity-3d-game-design/,Tech,All Levels
3981,Kivy Bootcamp  Build 15 Project,Build 15 Project With Kivy ..Learn How To Develop Your Own Cross Platform Application Easily,1713.0,3.4,99.0,https://www.udemy.com/course/build-15-simple-project-with-kivy/,Tech,All Levels
3982,Data Mining R,"How to perform market basket analysis, analyze social networks, mine Twitter data, text, and time series data.",2461.0,3.9,99.0,https://www.udemy.com/course/more-data-mining-with-r/,Tech,All Levels
3983,Lets Hack n Slash game SDL2 C,Learn how to make a nice little hack n slash using SDL2 and C++ like a boss!,889.0,4.2,99.0,https://www.udemy.com/course/hack-n-slash-sdl2/,Tech,All Levels
3984,Build Real World Application Xamarin Forms 3,Learn Xamarin Forms Real World Application From Beginning to End.,783.0,4.0,99.0,https://www.udemy.com/course/build-real-world-application-with-xamarin-forms-part-3/,Tech,All Levels
3985,DirectX 11 Programming,This course is designed to introduce DirectX 11 programming.,1482.0,4.1,98.0,https://www.udemy.com/course/directx11/,Tech,All Levels
3986,Ecommerce Website FrontEnd HTML CSS Bootstrap,Ecommerce Website Development (Front End),4427.0,4.2,98.0,https://www.udemy.com/course/make-ecommerce-website-using-html-css-bootstrap/,Tech,Intermediate
3987,Complete React JS Course  Basics Advanced,Learn React JS from scratch with hands-on practice assignments and projects. ( Use CouponCode =>> SEP2020),7443.0,4.1,98.0,https://www.udemy.com/course/react-js-basics-to-advanced/,Tech,Beginner
3988,WordPress Fundamentals 2020,"Everything you need to know to get your personal, business or hobby website up and running.",9930.0,4.1,98.0,https://www.udemy.com/course/wordpress-fundamentals-2020/,Tech,Intermediate
3989,C  Complete Z C Masterclass Hints  Coding Tips,Learn C# like a Professional! Start from the basics and go all the way to creating your own applications and games!,332.0,3.7,98.0,https://www.udemy.com/course/c-sharp-a-3-step-process-to-code-apps-with-an-a-to-z-complete-bootcamp/,Tech,Beginner
3990,Intro UVW Unwrapping 3ds Max Games,Master UVW Unwrapping for your game props as we guide you step-by-step through the most important tools in 3ds Max!,555.0,4.5,98.0,https://www.udemy.com/course/3dmotive-intro-to-uvw-unwrapping-in-3ds-max-for-games/,Tech,Beginner
3991,Build Web App VueJS Spring Framework MongoDB,"Through building an app to learn Vue.JS, Spring Boot, MongoDB, Google SSO and more",546.0,3.8,98.0,https://www.udemy.com/course/build-a-message-board-app-with-vue-spring-and-mongodb/,Tech,Beginner
3992,Practical RESTful Web Services Java EE 8 JAXRS 21,Your Complete Guide to Developing RESTful Web Services (JAX-RS 2.1) on the Next Generation Java EE Platform,718.0,3.0,98.0,https://www.udemy.com/course/java-ee-8-tutorials-restful-web-services-with-jax-rs-21-for-java-devs/,Tech,Beginner
3993,how2Py 101  Beginners Python Crash Course,Straight to the minimal basics that you need to start writing Python Programs !,13436.0,4.3,98.0,https://www.udemy.com/course/how2pycourse/,Tech,Beginner
3994,Advanced framework development Coded UI Test 20152017,Learn the first ever advanced framework development in Coded UI like never before,381.0,4.0,98.0,https://www.udemy.com/course/framework-development-with-cuit/,Tech,Intermediate
3995,Brick Breaker Game Powerful C graphic library SDL2,English,2060.0,4.0,98.0,https://www.udemy.com/course/brick-breaker-game-in-most-powerful-c-graphic-library-sdl2/,Tech,Beginner
3996,ASPNET CORE 221 COURSE,"Learn and build full apps with Asp Net Core 2.2.1,Angular 6,Entity Framework Core,Identity Core,NET Standarts,React.js",406.0,1.8,98.0,https://www.udemy.com/course/asp-net-core-2-angular-4/,Tech,All Levels
3997,Complete Web Developer Course  Build 20 Websites,"Learn the fundamentals of HTML, CSS and JavaScript by building 20 real world websites!",2828.0,3.8,98.0,https://www.udemy.com/course/the-complete-web-developer-course-build-20-websites/,Tech,Intermediate
3998,Complete HTML5 Refresher guide,solidify your HTML5 skills and pass linked-in HTML skill test,13662.0,4.2,98.0,https://www.udemy.com/course/complete-html5-refresher-guide/,Tech,All Levels
3999,Constructing Complete FileMaker 16 CRM  1,"Learn FileMaker 16 Scripting, Calculations, Relationships and Reporting while building a Contact Manager",311.0,4.4,98.0,https://www.udemy.com/course/constructing-a-complete-filemaker-16-contact-manager/,Tech,All Levels
4000,Web Design Training Elementor,How Business Owners and Freelancers can Create Beautiful Web Pages without Coding,12300.0,4.7,98.0,https://www.udemy.com/course/web-design-training-with-elementor/,Tech,Intermediate
4001,Expert Xamarin Forms Layouts,Create Real world Layouts with Xamarin Forms,390.0,4.8,98.0,https://www.udemy.com/course/xamarin-forms-layouts/,Tech,All Levels
4002,Learn Nodejs building Udemy Stripe  MailChimp  Wistia,Learn how to use Javascript Serverside Nodejs to build Udemy Clone,1938.0,3.9,97.0,https://www.udemy.com/course/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,Tech,Beginner
4003,Introduction MariaDB HeidiSQL Beginners,Practical guide to learn the basics of the powerful MariaDB | Learn MariaDB From Scratch,6500.0,4.2,97.0,https://www.udemy.com/course/introduction-to-mariadb-and-heidisql-for-beginners/,Tech,Intermediate
4004,Basics Python Programming Beginners with Jupyter,This Free Python For Beginners Course Teaches You Basics Python Language from Installation to Writing Code,4327.0,4.0,97.0,https://www.udemy.com/course/basics-of-python-programming-for-beginners-with-jupyter/,Tech,Intermediate
4005,MultiThreading IPC Qt C,Use Threads and Inter Process Communication in your Qt C++ applications : A Practical Walk Through of Qt offerings,698.0,4.7,97.0,https://www.udemy.com/course/multi-threading-and-ipc-with-qt-c-plus-plus/,Tech,All Levels
4006,Swift TDD  Test Driven Development Swift bugs,Prove your code is working every step of the way using a formalized test-driven development (TDD) process in Swift,531.0,3.2,97.0,https://www.udemy.com/course/tdd-swift/,Tech,Intermediate
4007,Learning MongoDB  Training Video Infinite Skills,Learn MongoDB Easily With Infinite Skills - A Clear & Comprehensive Training Course,3972.0,4.0,97.0,https://www.udemy.com/course/mongodb-training/,Tech,Intermediate
4008,Complete Python Course  Learn Scratch,Learn Python from scratch and go from zero to hero in Python,16520.0,3.3,97.0,https://www.udemy.com/course/complete-python-course-learn-from-scratch/,Tech,All Levels
4009,build Instagram Ruby Rails,Learn Ruby On Rails and build real world application. Fast!!,2406.0,4.5,97.0,https://www.udemy.com/course/how-to-build-instagram-using-ruby-on-rails/,Tech,Beginner
4010,Step Step JIRA Testers  Best Beginners  Agile,Jira Trial Account | Bug Tracking and Task Management using JIRA | Agile Project Management | Realtime Examples,1052.0,4.6,97.0,https://www.udemy.com/course/jirawithagile/,Tech,Beginner
4011,Wordpress beginners Build Websites Fast Coding,Wordpress: Learn how to create websites & stores with no coding experience but at the same time make some extra income!,1749.0,4.9,97.0,https://www.udemy.com/course/wordpress-create-websites-fast-wo-coding-and-make-money/,Tech,Beginner
4012,C Test Skills Certified CSharp Programming,This C# Programming Test will help you test skills in C# and know where you are and what you need to improve yourself,16626.0,4.0,97.0,https://www.udemy.com/course/c-csharp-test-your-skills-and-get-certified-in-csharp-programming/,Tech,All Levels
4013,Complete Deep Learning R Keras ,"Deep Learning: Master Powerful Deep Learning Tools in R Like Keras, Mxnet, H2O and Others",925.0,4.5,97.0,https://www.udemy.com/course/complete-deep-learning-in-r-with-keras-others/,Tech,Beginner
4014,5 Indie Game Dev Techniques Save  Load Data Unity,Learn 5 techniques commonly used by indie game developers to save and load game data in Unity,1670.0,3.9,97.0,https://www.udemy.com/course/saving-and-loading-game-data-in-unity3d/,Tech,Beginner
4015,SQL NoSQL Big Data Hadoop,"A comprehensive journey through the world of database and data engineering concepts - from SQL, NoSQL to Hadoop",855.0,4.3,97.0,https://www.udemy.com/course/sql-nosql-big-data-hadoop/,Tech,All Levels
4016,Build simple chat system JavaScript,"Using NodeJS, ExpressJS, Socket-IO and jQuery to build a powerful chat application.",9500.0,3.5,97.0,https://www.udemy.com/course/build-a-simple-chat-system-in-javascript/,Tech,All Levels
4017,Python Dictionaries Functions  Classes,Ultimate python guide to learn python programming practically from scratch.,7583.0,2.8,97.0,https://www.udemy.com/course/python-3-crash-course-z/,Tech,All Levels
4018,Big Data Internship Program  Data IngestionSqoop Flume,Complete Reference for Apache Sqoop and Flume,1078.0,3.3,97.0,https://www.udemy.com/course/big-data-internship-program-part-2-data-ingestion/,Tech,Beginner
4019,Mastering Firebase iOS Swift Language,Learn to integrate Firebase with your iOS apps by building real world projects!,1151.0,4.7,97.0,https://www.udemy.com/course/practical-firebase-for-ios-using-swift/,Tech,All Levels
4020,Complete Emacs Course,"If you want to be a faster coder, you should give the editor Emacs a try. This course will teach you the basics.",2445.0,3.6,97.0,https://www.udemy.com/course/emacs-course/,Tech,All Levels
4021,Laravel Vuejs Private one one Chat App,"An Advanced One to One Chat App with Laravel as backend, Vuejs as frontend & Pusher Channels for making things Real Time",626.0,4.8,97.0,https://www.udemy.com/course/private-one-to-one-chat-app-with-laravel-vuejs-and-pusher/,Tech,All Levels
4022,Supercharging Development Atom Text Editor,"Learn Atom, A Hackable Text Editor By Github",948.0,4.4,97.0,https://www.udemy.com/course/atom-text-editor/,Tech,Intermediate
4023,Learn Javascript Web App Development Build Calculator App,"Javascript for Front End Web Development - Build Your Own Calculator App Using Javascript, HTML5 & CSS in an hour",4279.0,4.6,97.0,https://www.udemy.com/course/create-a-calculator-web-app-with-javascript-html-css/,Tech,Beginner
4024,Python Automation Course  Automate Mundane tasks Python,"openpyxl pypdf2, Web scraping, selenium, Beautifulsoup, regular expression, send email, GUI automate , Python Automation",4831.0,4.6,97.0,https://www.udemy.com/course/manipulate-excel-file-from-python-openpyxl/,Tech,All Levels
4025,Build Websites Scratch Squarespace,"Quickly and Easily Create Blogs, Rich Media and E-commerce Websites",494.0,4.5,96.0,https://www.udemy.com/course/build-websites-from-scratch-with-squarespace/,Tech,Beginner
4026,Java Programming English  Hindi,Get certified as a Java professional and become a full confident industry ready core Java developer to excel in work.,3106.0,4.3,96.0,https://www.udemy.com/course/java-programming-f/,Tech,All Levels
4027,Data Structures Javascript,This course will focus on the aspects of working with data structures and algorithms using Javascript,24260.0,4.1,96.0,https://www.udemy.com/course/data-structures-using-javascript/,Tech,Intermediate
4028,Complete Java Android Studio Course Beginners,Learn how to code in Java and master Android Studio,731.0,3.5,96.0,https://www.udemy.com/course/the-complete-java-and-android-studio-course-for-beginners/,Tech,All Levels
4029,Starting Firebase,JavaScript web and mobile application development,489.0,4.1,96.0,https://www.udemy.com/course/starting-with-firebase/,Tech,Intermediate
4030,gentle introduction Google Golang Beginners,Break into programming with a gentle introduction to Google Go (Golang) for beginners!,5127.0,4.0,96.0,https://www.udemy.com/course/a-gentle-introduction-to-google-go-golang-for-beginners/,Tech,All Levels
4031,React React Native Mobile Development 3in1,Combine the power of React Native to build dynamic and stunning native mobile apps for Android and iOS,507.0,4.1,96.0,https://www.udemy.com/course/react-react-native-mobile-development-3-in-1/,Tech,Intermediate
4032,Fundamentals JavaScript May 2020 Edition,Learn to code in JavaScript from scratch. A hands on guide for learning JavaScript.,8810.0,2.1,96.0,https://www.udemy.com/course/fundamentals-of-javascript-may-2020-edition/,Tech,All Levels
4033,Projects Django Learn Django Building Projects,Learn to build real world professional Django apps from scratch,10769.0,4.2,96.0,https://www.udemy.com/course/projects-in-django-learn-django-building-projects/,Tech,Intermediate
4034,Complete Performance testing package LoadRunner  Jmeter,"Performance testing using LoadRunner( LR ) and Jmeter, Advance Practical Scenario, Realtime Examples",658.0,4.0,96.0,https://www.udemy.com/course/loadrunner/,Tech,All Levels
4035,Data Warehousing beginners,Learn to implement a Data Warehouse Solution from scratch,14110.0,4.3,96.0,https://www.udemy.com/course/data-warehousing-for-beginners/,Tech,Beginner
4036,JavaScript Beginners  Fastest way ,with this course you will learn all the essentials about building your web Apps (Fast Way),6090.0,3.8,96.0,https://www.udemy.com/course/javascript-for-beginners-fastest-way-ever/,Tech,Beginner
4037,Learn PHP 7 Laravel Master Course,PHP,743.0,4.7,96.0,https://www.udemy.com/course/learn-php-7-and-laravel-master-course/,Tech,Beginner
4038,Build Paint Program TKinter Python GUI Apps,Build Graphical User Interface Apps with Python and TKinter The Fast and Easy Way!,13744.0,4.4,96.0,https://www.udemy.com/course/build-a-paint-program-with-tkinter-and-python/,Tech,Expert
4039,Data Stream Development Spark Kafka Spring Boot,Handle high volumes of data at high speed. Architect and implement an end-to-end data streaming pipeline,636.0,4.6,96.0,https://www.udemy.com/course/data-stream-development-via-spark-kafka-and-spring-boot/,Tech,All Levels
4040,Beast Android Development Firebase Necessities,"Learn how to store user accounts, create real time databases, and implement Facebook login with Googles Firebase.",738.0,3.6,96.0,https://www.udemy.com/course/become-a-beast-android-developer-firebase-necessities/,Tech,All Levels
4041,Build Interactive Plotly  Dash Dashboards Data Science,Learn how to build integrated interactive dashboards that focus on telling stories with data science.,566.0,3.8,96.0,https://www.udemy.com/course/plotly-dash/,Tech,Beginner
4042,Vue Native  Practical Course,Apply knowledge of Vue JS to build native applications for Android and iOS with Vue Native. Learn how to use Vue Native.,771.0,4.3,96.0,https://www.udemy.com/course/vue-native-practical-course/,Tech,Beginner
4043,Spring Boot Java Development IntelliJ IDEA,Spring Boot and Java with IntelliJ IDEA tips and tricks and rapid Java and Spring Framework Development,1704.0,3.1,96.0,https://www.udemy.com/course/intellij-idea-for-java-and-spring-developers/,Tech,All Levels
4044,Complete Android Animations Course,A Practical Dive into The World of Animation & Motion in Android,552.0,4.4,96.0,https://www.udemy.com/course/the-complete-android-animations-course/,Tech,All Levels
4045,Pig Wrangling Big Data,"Extract, Transform and Load data using Pig to harness the power of Hadoop",3334.0,3.7,96.0,https://www.udemy.com/course/pig-for-wrangling-big-data/,Tech,All Levels
4046,Learn React Redux examples Updated React 16120,"Your practical guide to build a mobile-ready web applications using React, Redux and React Router",6928.0,4.5,96.0,https://www.udemy.com/course/learn-react-and-redux-by-examples/,Tech,All Levels
4047,Learn PHP Programming Absolute Beginners,Learn Fundamental of PHP as per the Current Industry Demands.,5382.0,3.7,95.0,https://www.udemy.com/course/learn-php-programming-for-absolute-beginners/,Tech,All Levels
4048,Introduction Machine Learning SAP HANA,Learn and Implement Your Own Custom Machine Learning Algorithm on Top of SAP®'s HANA® In Memory System,1929.0,2.7,95.0,https://www.udemy.com/course/introduction-to-machine-learning-with-sap-hana/,Tech,Intermediate
4049,ASPNET Core MVC Angular 5 Project Creating CMS,Create a real world app using ASP.NET Core MVC and Entity Framework Core to build a RESTful API and Angular 5 for the UI,534.0,4.1,95.0,https://www.udemy.com/course/asp-net-mvc-core-and-angular-5-project-creating-a-cms/,Tech,Beginner
4050,Complete Facebook Instant Games Course,You will learn how to create Facebook instant games from zero to hero. Take profit of this newly released platform.,307.0,4.7,95.0,https://www.udemy.com/course/complete-facebook-instant-games-course/,Tech,Beginner
4051,OOP SOLID design  Profiling Unity,"Develop a ""Guitar Hero like"" game with Unity. Part 2 : Design & Architecture, making it SAFE, SIMPLE and FAST!",985.0,3.6,95.0,https://www.udemy.com/course/solid-object-oriented-programming-and-profiling-unity-5/,Tech,All Levels
4052,Python  Kivy Right Way Mobile App  AtoZ  Projects ,A complete kivy course that will teach you how to build Simple Mobile Apps ( 2020 ),1876.0,4.3,95.0,https://www.udemy.com/course/build-amazing-calculator-with-kivy-apps-and-other-projects/,Tech,Beginner
4053,20 games coding Construct 2,Learn to make games in Construct 2,3818.0,4.0,95.0,https://www.udemy.com/course/how-to-make-20-games-without-coding-and-earn-passive-income/,Tech,Intermediate
4054,Learn Data Science Basics,Basics of Data Science,9929.0,3.5,95.0,https://www.udemy.com/course/learn-data-science-basics/,Tech,All Levels
4055,Web Scraper Data Scraping Beginners Data Analysis,Data is what that creates innovation.,5564.0,3.2,95.0,https://www.udemy.com/course/web-scraper/,Tech,All Levels
4056,Python Scripting Blender Practical Projects,A Practical Python Course Creating Scripts inside Blender for Absolute Beginners,530.0,4.5,95.0,https://www.udemy.com/course/python-scripting-in-blender-with-practical-projects/,Tech,Beginner
4057,Ultimate Java 9 Tutorial  beginner professional,Learn the basic of Java 9 Programming in the most easy way. The course is now being updated with Java 8 features.,5023.0,3.8,95.0,https://www.udemy.com/course/java-basics-for-j2ee-and-android/,Tech,Intermediate
4058,Java Messaging Service  Spring MVC Spring Boot ActiveMQ,"Learn Queue and Topic In Detail with Java, Spring Boot and Spring MVC",405.0,4.5,95.0,https://www.udemy.com/course/java-messaging-service-spring-mvc-spring-boot-activemq/,Tech,All Levels
4059,Deep Learning Learn Tensor Flow Python,"Learn how to use Deep Learning Framework - TensorFlow,Keras, Create your own Chatbots,Intro to Tensorflow 2.0",12321.0,4.2,95.0,https://www.udemy.com/course/deep-learning-with-tensor-flow/,Tech,All Levels
4060,WebServices Performance Testing LoadrunnerSOAP REST,"(30 Day Money Back Guarantee) - Extensive, Exhaustive and Hands-on Training with Query Support.",475.0,4.2,95.0,https://www.udemy.com/course/webservices-performance-testing-using-loadrunner-soap-restful/,Tech,All Levels
4061,Python  Excel Easily migrate spreadsheets database,Automate the reading / writing of Excel document and/or migrate them to a database,5541.0,3.8,95.0,https://www.udemy.com/course/python-easily-migrate-excel-files-to-a-database/,Tech,All Levels
4062,C Course Complete Beginner,Learn and understand c++ programming from scratch. A complete beginner's guide to learn c++.,10317.0,2.8,95.0,https://www.udemy.com/course/c-course-for-complete-beginner/,Tech,All Levels
4063,Intro Bubble  Learn build apps code,Save thousands of dollars and months of your life by learning how to build your app without code.,3411.0,3.8,95.0,https://www.udemy.com/course/bubble-is-learn-how-to-build-apps-without-code/,Tech,All Levels
4064,Java Masterclass  Beginner OOP Programming Eclipse,Learn Basic to Advanced Java programming Techniques and Methods as well as Object Orientated Programming,6303.0,4.4,95.0,https://www.udemy.com/course/java-masterclass-beginner-to-oop-programming-with-eclipse/,Tech,All Levels
4065,Angular 2 Jump Start Typescript,Understand Brand New AngularJs 2 Framework By Building Apps,1850.0,4.0,95.0,https://www.udemy.com/course/angular-2-jump-start-with-typescript/,Tech,All Levels
4066,WordPress Security Masterclass  Defeat Hackers  Malware,Learn basic to advanced techniques on how to properly secure and harden your WordPress website against hacks and malware,1006.0,4.6,95.0,https://www.udemy.com/course/wordpress-security-2018-destroy-malware-defeat-hackers/,Tech,Beginner
4067,Learn Python Works NoSql Database MongoDB PyMongo,Learn how to integrate utilities of Python with the easy handling of big-data using MongoDB as the database.,569.0,4.1,95.0,https://www.udemy.com/course/learn-how-python-works-with-mongodb-pymongo-in-9hrs/,Tech,Intermediate
4068,C Programming easy Beginners Step Step Approach,"Basics, Arrays,Functions,Recursion,Pointers, Structures and Files. Solve Online Coding problems - Hacker Rank Challenges",1197.0,4.4,95.0,https://www.udemy.com/course/c-course-learn-2-code-develop-problem-solving-skills-in-c/,Tech,Beginner
4069,Create Idle Tycoon Game Bolt  Unity  CODING,Use the Powerful Visual Scripting Tool Bolt to Build a Fun Idle Tycoon Game in Unity - No Coding Required!,594.0,4.4,95.0,https://www.udemy.com/course/idle-clicker-tycoon-game-bolt-unity-development-visual-scripting/,Tech,Intermediate
4070,Data Visualization Tableau  Novice Pro 5in1,Master the art of creating insightful visualizations from complex data with this visually appealing tutorial!,487.0,4.4,94.0,https://www.udemy.com/course/data-visualization-with-tableau-novice-to-pro-5-in-1/,Tech,Beginner
4071,Modern Freelancing Website PHPMYSQLI Bootstrap 4,Learn advanced freelancing website In php&mysqli with bootstrap 4 with its complete functionalities in a single course.,794.0,3.8,94.0,https://www.udemy.com/course/modern-freelancing-website-in-phpmysqli-with-bootstrap-4/,Tech,All Levels
4072,Agile  MultiPlatform Game Dev Unity  Tier 1,"Learning game development basics, multi-platform pro tips, with Unity (5, 2017 or 2018), C#, and an Agile mindset.",1190.0,4.3,94.0,https://www.udemy.com/course/agile-unity-developer-tier1/,Tech,Beginner
4073,Codeless Website Development Adobe Muse,"Design Beautiful, Interactive Websites without Coding ",568.0,4.4,94.0,https://www.udemy.com/course/codeless-website-development-with-adobe-muse/,Tech,Intermediate
4074,Fluent API Design  Crash Course,"A crash course on a software architecture approach for creating readable, intuitive, and easy-to-understand code.",1022.0,4.3,94.0,https://www.udemy.com/course/fluent-api-design/,Tech,Beginner
4075,Salesforce Lightning,Complete lightning tutorial from basic to advance level,732.0,4.3,95.0,https://www.udemy.com/course/salesforce-lightning-component/,Tech,Intermediate
4076,Unity 5 Level Design Lighting Animation,"Learn the principles of level design, lightning and animation in Unity 5",836.0,4.3,94.0,https://www.udemy.com/course/unity-5-level-design-lighting-and-animation/,Tech,All Levels
4077,Join Now Write TSQL Joins query SQL Server,"Learn to combine data from multiple tables using inner & outer sql joins. Master database joins, write awesome queries.",663.0,4.6,94.0,https://www.udemy.com/course/join-together-now-write-t-sql-joins-using-sql-server/,Tech,Beginner
4078,Learning Path PyQGIS Conquer Geospatial World,Work your way through QGIS using the most popular scripting language - Python,886.0,3.5,95.0,https://www.udemy.com/course/learning-path-pyqgisconquer-the-geospatial-world-with-qgis/,Tech,Beginner
4079,Build CHATBOTS Dialogflow V1  V2 NodeJS,BASICS TO ADVANCED. Learn to build Chatbots using the all-powerful NLP platform Dialogflow (V1 &V2) and Node.JS.,588.0,3.7,94.0,https://www.udemy.com/course/bots-with-dialogflow/,Tech,Intermediate
4080,Learning Path C Game Programming,Develop your game programming skills by creating innovative and customized games from scratch with C++,639.0,4.4,94.0,https://www.udemy.com/course/learning-path-c-game-programming/,Tech,Beginner
4081,Ruby Rails Stock Market App,Build a Cool Stock Quote App In Rails,2592.0,4.6,94.0,https://www.udemy.com/course/ruby-on-rails-stock-market-app/,Tech,Beginner
4082,Complete FrontEnd Web Development Start journey,"Become a front-end web developer in 2020! Learn HTML, CSS, JavaScript, jquery, Bootstrap and start your career.",8231.0,4.3,94.0,https://www.udemy.com/course/the-complete-front-end-web-development-start-your-journey/,Tech,Beginner
